Potential_Customer,Cust_Last_Purchase,Pur_3_years,Pur_5_years,Pur_3_years_Indirect,Pur_5_years_Indirect,Pur_latest,Pur_3_years_Avg,Pur_5_years_Avg,Pur_3_years_Avg_Indirect,InAct_Last,InAct_First,Ad_Res_1_year,Ad_Res_3_Year,Ad_Res_5_Year,Ad_Res_Ind_1_Year,Ad_Res_Ind_3_Year,Ad_Res_Ind_5_Year,Status_Cust,Status_Latest_Ad,Age,Gender,Cust_Prop,Cust_Ann_Income
1,11.0,1,1,1,1,15.0,15.0,15.0,15.0,24,24,12,17,15,5,7,6,N,0,77.0,M,H,20000.0
1,11.0,0,12,0,5,15.0,0.0,13.42,11.67,18,121,12,27,89,5,5,28,A,1,60.0,F,H,35747.0
0,11.0,3,16,3,12,10.0,7.67,8.75,7.67,19,80,12,31,67,5,15,24,A,1,67.0,M,H,51735.0
0,11.0,2,4,1,1,20.0,20.0,18.75,20.0,24,44,11,32,36,6,16,16,A,0,67.0,M,H,36071.0
0,11.0,2,5,2,4,15.0,15.0,12.2,15.0,24,56,13,33,45,6,15,18,A,0,62.0,M,H,42094.0
1,11.0,2,2,1,1,20.0,15.0,15.0,20.0,21,24,12,23,21,6,11,9,N,0,41.0,F,H,42094.0
0,11.0,7,19,5,13,9.0,7.71,5.89,7.6,16,69,11,31,57,5,15,22,S,1,42.0,M,U,44284.5
0,11.0,3,7,0,3,15.0,14.0,12.57,11.67,19,93,13,32,54,6,6,23,A,0,63.0,M,H,36512.0
0,11.0,3,30,5,5,5.0,3.88,3.22,4.0,19,129,12,32,77,6,17,33,S,1,7.0,U,U,44284.5
0,11.0,3,25,2,12,15.0,8.33,4.72,10.0,18,105,12,21,56,5,11,22,A,1,60.0,U,U,36006.0
1,11.0,1,1,0,0,15.0,15.0,15.0,11.67,19,19,10,17,15,4,4,6,F,0,30.0,F,H,51667.0
0,11.0,1,1,1,1,15.0,15.0,15.0,15.0,24,24,12,17,15,5,7,6,N,0,25.0,F,U,41685.0
0,11.0,3,27,6,16,3.0,3.4,3.13,3.67,15,109,13,33,70,6,17,31,S,1,75.0,F,H,48846.0
0,11.0,2,2,1,1,16.0,13.0,13.0,10.0,19,31,10,24,22,4,10,9,A,0,55.0,M,U,54405.0
1,11.0,3,18,1,7,10.0,10.0,8.78,10.0,25,89,10,29,64,5,14,24,A,1,31.0,M,U,44284.5
0,11.0,3,9,6,19,5.0,6.38,4.92,5.83,18,119,11,32,79,6,17,32,S,1,77.0,F,U,52970.0
1,11.0,3,15,2,9,10.0,11.33,9.6,12.0,18,130,13,31,69,6,14,30,S,1,71.0,M,H,47917.0
1,11.0,2,2,0,0,15.0,12.5,12.5,11.67,26,31,9,22,23,4,4,8,A,0,26.0,F,H,45529.0
0,11.0,1,5,1,3,25.0,25.0,10.0,11.0,23,97,12,31,65,6,15,27,A,0,82.0,F,H,45529.0
0,11.0,3,5,3,5,20.0,22.0,19.2,22.0,24,42,12,31,37,6,16,16,A,0,60.0,M,U,45529.0
1,11.0,2,6,2,4,20.0,20.0,10.33,20.0,21,75,12,31,46,6,15,19,A,0,52.0,F,H,61313.0
0,11.0,6,7,3,3,6.0,4.5,4.29,4.67,16,32,13,30,29,6,14,12,A,1,47.0,F,H,61313.0
0,11.0,2,2,2,2,25.0,17.5,17.5,17.5,18,29,13,27,24,6,13,11,A,0,29.0,F,U,61313.0
0,11.0,2,9,1,7,17.0,16.0,11.44,15.0,26,101,10,30,59,5,15,26,A,1,47.0,F,U,61313.0
0,11.0,5,8,4,4,10.0,14.0,12.88,15.0,19,52,12,29,69,5,21,26,A,0,60.0,M,U,44284.5
0,11.0,1,1,1,1,20.0,20.0,20.0,20.0,21,21,10,17,15,4,7,6,F,0,63.0,M,H,44284.5
1,11.0,2,2,0,0,16.0,13.0,13.0,11.67,18,27,11,25,21,5,5,10,N,0,43.0,M,U,42595.0
1,11.0,7,23,3,13,2.5,7.5,5.43,8.33,15,126,11,26,50,4,11,19,S,1,67.0,F,H,37876.0
1,11.0,2,10,0,5,15.0,11.5,7.1,11.67,18,91,13,34,42,6,6,20,A,0,56.0,F,U,37876.0
1,11.0,3,15,1,10,4.0,4.5,4.27,4.38,21,45,11,30,36,6,17,17,S,1,47.0,M,U,46750.0
1,11.0,1,3,0,1,20.0,10.0,13.33,11.67,16,39,12,27,31,5,5,11,A,0,59.0,F,U,39375.0
1,11.0,4,28,2,12,12.0,9.5,9.21,7.5,18,130,8,24,59,4,12,24,S,1,78.0,M,H,31883.0
1,11.0,2,15,0,8,21.0,21.0,15.73,11.67,18,129,13,34,81,6,6,32,A,1,76.0,M,H,41084.0
1,11.0,2,3,0,1,20.0,17.5,15.0,11.67,20,41,12,32,34,6,6,14,A,0,60.0,M,U,44284.5
1,11.0,1,18,1,8,12.0,12.0,8.5,12.0,18,113,12,30,71,5,13,28,A,1,82.0,F,U,44284.5
1,11.0,2,4,2,3,15.0,15.0,9.25,15.0,25,41,10,27,32,5,14,14,A,0,59.0,F,H,24464.0
1,11.0,3,7,1,3,5.0,4.33,6.0,5.0,16,52,15,35,43,6,15,17,A,0,60.0,F,U,44284.5
0,11.0,1,1,1,1,20.0,20.0,20.0,20.0,15,15,8,29,9,5,4,4,E,0,60.0,M,U,27273.0
0,11.0,1,1,0,0,25.0,25.0,25.0,11.67,20,20,11,17,16,5,5,6,F,0,60.0,M,U,37703.0
0,11.0,4,4,3,3,10.0,8.75,8.75,8.33,17,24,14,24,24,6,11,9,N,1,59.0,M,U,42450.0
1,11.0,1,3,0,0,25.0,25.0,23.33,11.67,18,52,13,32,41,6,6,18,A,0,48.0,F,H,42870.0
1,11.0,3,14,3,11,13.0,9.67,5.57,9.67,16,129,13,33,67,5,14,28,A,1,71.0,M,H,40847.0
1,11.0,2,22,1,10,12.0,11.0,8.95,12.0,17,113,12,31,73,5,13,27,A,1,36.0,F,U,35682.0
0,11.0,1,1,1,1,15.0,15.0,15.0,15.0,16,16,10,29,12,4,6,5,F,0,49.0,M,H,36566.0
0,11.0,6,7,4,4,6.0,7.33,7.0,7.75,19,34,13,29,28,6,14,12,A,1,55.0,M,H,41648.0
0,11.0,2,9,1,6,25.0,23.0,16.67,11.0,18,75,13,35,58,6,17,24,A,1,60.0,F,H,34897.0
0,11.0,1,6,1,4,15.0,15.0,10.67,15.0,18,125,15,30,59,5,11,22,F,1,60.0,F,U,44284.5
1,11.0,2,6,1,4,15.0,20.0,17.5,11.0,19,76,13,35,59,6,17,22,A,0,60.0,M,U,44284.5
1,11.0,1,1,1,1,20.0,20.0,20.0,20.0,16,16,13,18,15,5,7,6,F,0,63.0,F,H,32880.0
1,11.0,2,12,2,8,15.0,15.0,10.0,15.0,17,96,13,32,66,6,15,26,S,1,73.0,F,H,35932.0
1,11.0,3,14,1,9,12.0,10.7,9.21,10.43,16,45,14,33,38,6,17,17,S,1,43.0,F,U,44284.5
1,11.0,5,24,3,14,9.0,7.8,6.21,7.67,18,127,12,24,71,5,11,28,S,1,17.0,M,H,29081.0
1,11.0,4,7,2,2,5.0,6.25,5.71,5.0,15,28,8,20,19,4,10,8,A,0,43.0,M,U,29081.0
1,11.0,5,17,4,9,10.0,8.4,6.29,8.0,19,118,9,26,47,4,13,17,S,1,60.0,F,U,44284.5
1,11.0,4,19,3,8,2.5,2.63,2.32,2.67,15,113,8,17,48,4,9,16,A,0,60.0,F,U,45281.0
0,11.0,3,4,2,2,5.0,11.67,11.25,10.0,16,35,15,31,29,6,13,12,A,1,79.0,M,H,41165.0
0,11.0,3,8,1,3,25.0,20.0,13.75,15.0,18,77,13,35,59,6,17,23,A,0,55.0,F,U,72250.0
0,11.0,2,6,2,5,25.0,25.0,10.0,11.0,22,52,13,35,49,6,17,20,A,1,42.0,M,H,72250.0
1,11.0,2,2,1,1,20.0,15.0,15.0,10.0,16,20,14,21,20,5,8,7,N,0,60.0,F,U,44284.5
0,11.0,5,9,3,4,20.0,18.4,13.67,20.0,23,63,13,33,50,6,16,22,A,0,60.0,F,U,62486.0
0,11.0,2,2,1,1,25.0,15.0,15.0,11.0,24,28,13,26,24,6,12,10,A,0,60.0,F,H,62486.0
1,11.0,1,1,1,1,20.0,20.0,20.0,20.0,16,16,12,17,14,5,7,6,F,1,60.0,M,U,44284.5
0,11.0,3,19,3,9,10.0,6.67,5.74,6.67,18,92,12,27,63,6,14,24,S,1,60.0,F,U,44284.5
0,11.0,6,26,5,13,5.0,5.17,5.35,5.2,20,105,12,29,104,5,15,28,S,1,71.0,F,U,25468.0
1,11.0,3,11,2,5,10.0,12.67,10.36,12.0,18,74,13,34,56,6,16,22,A,0,83.0,F,H,31100.0
1,11.0,3,6,1,3,10.0,8.33,6.83,5.0,22,64,12,27,43,6,12,16,A,0,60.0,F,U,44284.5
1,11.0,2,2,2,2,14.0,13.0,10.0,11.0,16,28,13,27,26,6,13,11,A,0,60.0,M,H,69063.0
0,11.0,5,5,3,3,10.0,6.0,6.0,6.67,21,32,12,27,26,6,14,12,S,1,60.0,M,U,44284.5
0,11.0,4,5,3,3,13.0,11.0,12.2,10.33,18,33,12,28,28,6,15,13,S,1,55.0,M,U,53432.0
1,11.0,1,1,1,1,15.0,15.0,15.0,15.0,21,21,8,29,14,5,6,5,N,0,60.0,M,U,53432.0
1,11.0,3,12,2,7,15.0,9.0,6.0,6.0,17,81,15,36,60,6,16,23,A,1,76.0,M,H,35833.0
1,11.0,2,7,1,5,25.0,22.5,15.29,11.0,20,78,13,31,52,6,13,20,S,1,55.0,M,U,44284.5
0,11.0,2,4,2,3,15.0,15.0,16.25,15.0,22,49,8,25,36,5,11,13,A,0,67.0,M,U,35833.0
0,11.0,2,2,2,2,15.0,15.0,15.0,15.0,16,29,12,26,24,4,10,9,A,0,65.0,M,U,30715.0
1,11.0,3,8,2,5,17.0,15.67,13.38,16.5,16,52,14,34,46,6,15,18,S,1,37.0,M,H,70172.0
1,11.0,2,2,1,1,25.0,14.0,14.0,3.0,18,29,13,21,18,6,10,8,A,0,63.0,M,H,27206.0
0,11.0,1,1,1,1,20.0,20.0,20.0,20.0,19,19,12,17,14,4,6,5,F,0,57.0,M,H,21517.0
0,11.0,3,3,2,2,25.0,15.67,15.67,17.5,16,35,13,31,29,6,15,13,A,0,60.0,M,U,44284.5
1,11.0,3,19,2,12,10.0,10.67,10.68,11.0,17,124,16,35,84,5,18,34,S,1,60.0,F,U,44284.5
0,11.0,6,6,4,4,6.0,6.0,6.0,6.25,15,33,14,31,29,6,14,12,A,1,60.0,F,H,36457.0
1,11.0,2,9,1,7,15.0,12.5,12.22,10.0,26,128,10,28,64,4,12,30,A,1,69.0,M,H,35498.0
1,11.0,4,6,2,3,20.0,12.5,10.5,15.0,17,45,13,34,40,6,16,16,A,0,37.0,M,H,35498.0
1,11.0,7,18,6,13,3.0,3.29,4.22,3.0,16,93,13,35,67,6,17,26,S,1,61.0,F,U,44284.5
1,11.0,6,9,4,13,10.0,11.67,6.1,12.5,18,73,12,29,49,5,20,37,S,1,79.0,M,H,107323.0
0,11.0,3,21,1,10,5.0,5.67,5.24,5.0,19,122,12,24,70,5,10,27,S,1,47.0,F,H,107323.0
0,11.0,1,4,0,1,20.0,20.0,16.5,11.67,18,86,10,22,44,4,4,18,A,0,45.0,M,H,24744.0
0,11.0,2,9,1,5,25.0,25.0,16.33,11.0,21,76,13,33,61,6,16,23,A,1,83.0,F,H,56735.0
1,11.0,5,12,5,7,10.0,10.0,7.58,10.0,22,56,13,35,49,6,17,20,A,1,48.0,F,U,47702.0
0,11.0,1,1,1,1,20.0,20.0,20.0,20.0,16,16,12,17,14,5,7,6,F,0,66.0,M,H,107958.0
1,11.0,2,4,2,3,15.0,13.0,10.0,13.0,24,50,11,26,38,5,11,14,A,0,60.0,F,U,44284.5
1,11.0,2,2,2,2,10.0,12.5,12.5,12.5,16,21,13,21,18,6,10,8,N,0,39.0,M,U,52780.0
0,11.0,2,29,1,14,10.0,10.0,7.9,10.0,18,123,14,34,78,5,14,30,A,1,80.0,F,H,52780.0
0,11.0,2,2,2,2,20.0,17.0,17.0,17.0,22,29,10,23,22,4,10,9,A,0,58.0,M,H,52780.0
0,11.0,1,1,1,1,15.0,15.0,15.0,15.0,17,17,10,29,13,4,6,5,F,0,70.0,M,H,52780.0
1,11.0,7,20,5,9,3.0,3.86,4.1,3.8,15,79,10,29,52,4,13,22,S,1,70.0,F,H,42523.0
1,11.0,3,9,6,5,2.0,3.25,2.8,3.0,15,113,11,30,71,5,16,30,S,1,17.0,F,H,42523.0
1,11.0,5,18,3,13,10.0,5.6,4.72,5.0,18,128,13,33,68,6,17,30,S,1,84.0,M,H,42523.0
0,11.0,3,23,2,12,10.0,11.0,10.7,10.5,17,126,13,30,75,6,14,30,S,1,46.0,F,H,34939.0
0,11.0,4,4,2,2,20.0,15.5,15.5,15.0,18,31,12,27,24,6,13,11,A,0,69.0,M,H,34939.0
0,11.0,5,10,2,5,12.0,10.4,8.9,10.0,19,57,14,36,50,6,17,21,S,1,76.0,M,H,46722.0
0,11.0,1,10,0,0,15.0,15.0,11.0,11.67,25,94,10,30,61,5,5,23,A,0,60.0,F,U,48522.0
0,11.0,6,13,2,6,20.0,17.17,14.0,20.0,18,119,14,36,67,6,17,30,A,1,83.0,F,U,48522.0
0,11.0,1,8,1,4,20.0,20.0,13.5,20.0,17,104,13,32,66,6,15,27,A,0,49.0,U,H,33250.0
1,11.0,0,1,0,0,15.0,0.0,15.0,11.67,23,23,12,29,10,5,2,4,N,0,75.0,F,H,32042.0
0,11.0,4,4,3,3,9.0,8.0,8.0,9.67,16,28,13,24,25,5,10,9,A,1,41.0,F,H,32042.0
0,11.0,2,7,0,4,15.0,14.5,9.43,11.67,18,114,13,29,59,6,6,27,A,0,62.0,F,U,44284.5
0,11.0,2,2,2,2,14.0,25.0,25.0,11.0,17,28,13,27,24,6,13,11,A,0,45.0,F,H,32042.0
1,11.0,4,20,4,12,17.0,15.5,10.7,15.5,21,113,14,35,83,6,17,31,S,1,48.0,M,H,29808.0
1,11.0,4,15,1,9,11.0,10.5,10.4,11.0,18,93,14,35,70,6,17,26,A,1,86.0,M,H,36169.0
1,11.0,3,23,2,13,10.0,8.33,7.26,7.5,15,128,12,31,77,5,13,30,S,1,49.0,F,H,37016.0
1,11.0,2,2,0,0,20.0,20.0,20.0,11.67,18,32,10,24,22,4,4,9,A,0,63.0,F,H,52147.0
0,11.0,3,4,1,1,10.0,7.67,6.75,3.0,19,29,13,26,24,6,12,10,A,0,27.0,F,U,44284.5
0,11.0,1,1,1,1,20.0,20.0,20.0,20.0,16,16,11,16,13,5,7,6,F,0,51.0,M,H,62830.0
0,11.0,2,2,2,2,25.0,17.5,17.5,17.5,17,28,13,25,23,6,13,11,A,0,73.0,M,U,44284.5
1,11.0,3,27,3,13,10.0,10.0,8.3,10.0,18,123,12,29,101,6,16,35,A,1,83.0,F,H,62830.0
0,11.0,2,5,0,1,24.0,23.0,15.2,11.67,18,78,13,34,48,6,6,20,A,0,60.0,U,U,62830.0
1,11.0,5,17,3,12,2.0,4.0,3.12,4.33,17,88,12,28,56,5,12,21,S,1,51.0,F,H,41607.0
1,11.0,7,12,5,6,3.0,3.14,2.92,3.2,17,41,12,43,51,6,15,16,A,1,68.0,M,H,41607.0
1,11.0,5,10,3,5,8.0,6.6,5.5,6.67,19,44,12,31,38,6,16,16,S,1,65.0,F,U,62781.0
0,11.0,3,4,1,1,15.0,7.67,8.25,5.0,17,36,13,34,33,6,16,14,A,0,60.0,F,U,62781.0
0,11.0,2,3,1,1,10.0,9.0,9.33,8.0,15,17,11,29,14,5,7,6,N,0,60.0,M,U,44284.5
0,11.0,4,12,2,6,10.0,9.5,6.08,9.0,16,127,12,29,68,5,12,27,A,0,55.0,M,H,39314.0
1,11.0,1,11,0,7,20.0,20.0,14.82,11.67,26,113,10,31,68,5,5,27,A,1,61.0,M,H,46777.0
1,11.0,2,28,1,14,13.0,13.0,12.42,13.0,20,113,12,33,82,5,15,29,A,1,47.0,M,U,44284.5
1,11.0,3,9,1,5,20.0,20.67,13.51,21.0,16,129,13,33,87,5,16,34,S,1,47.0,F,H,56969.0
1,11.0,1,1,1,1,15.0,15.0,15.0,15.0,20,20,8,29,13,5,6,5,F,0,23.0,M,U,46002.0
0,11.0,1,16,1,12,10.0,10.0,16.06,10.0,18,122,13,28,75,5,11,27,A,1,62.0,F,H,40708.0
0,11.0,3,10,1,5,10.0,11.33,9.0,12.0,19,93,13,33,63,6,15,24,S,1,51.0,F,H,40708.0
1,11.0,1,1,1,1,30.0,30.0,10.0,11.0,17,17,11,16,14,5,7,6,F,0,65.0,M,H,56250.0
0,11.0,3,7,1,3,20.0,20.0,16.43,20.0,19,86,15,36,56,6,16,23,A,0,70.0,M,U,44284.5
0,11.0,2,2,1,1,20.0,12.5,12.5,20.0,20,28,10,22,21,4,9,8,A,0,27.0,M,U,44284.5
1,11.0,7,8,4,5,12.0,10.71,10.0,11.25,17,41,14,31,37,6,16,15,S,1,60.0,M,U,44284.5
1,11.0,1,5,0,2,26.0,26.0,16.0,11.67,16,76,11,28,46,5,5,18,A,0,27.0,F,H,38906.0
0,11.0,2,4,1,1,20.0,22.5,23.75,11.0,16,28,12,32,34,5,9,10,A,0,17.0,M,H,61132.0
1,11.0,5,26,4,16,7.0,8.4,9.58,9.25,22,124,13,32,77,6,16,31,S,1,84.0,M,H,68869.0
1,11.0,1,6,0,3,17.0,17.0,14.33,11.67,15,75,14,32,55,5,5,20,A,1,74.0,F,H,68869.0
1,11.0,7,8,4,4,4.0,4.14,4.0,4.0,21,32,11,27,27,6,14,12,A,1,37.0,M,U,68869.0
0,11.0,1,1,1,1,14.0,13.0,10.0,11.0,17,17,11,16,14,5,7,6,F,0,23.0,F,U,27793.0
0,11.0,1,6,0,3,15.0,15.0,9.67,11.67,26,111,9,28,56,4,4,24,A,0,45.0,F,H,27793.0
0,11.0,4,4,2,2,10.0,8.75,8.75,7.5,16,27,14,27,24,6,12,10,A,1,35.0,F,U,44248.0
0,11.0,1,11,0,8,18.0,18.0,9.55,11.67,24,115,10,29,72,5,5,30,A,1,45.0,F,U,44284.5
1,11.0,2,2,1,1,20.0,15.0,15.0,10.0,18,33,10,25,23,4,10,9,A,0,65.0,M,H,32229.0
1,11.0,1,6,1,5,25.0,25.0,16.33,11.0,17,105,14,32,63,6,15,26,A,1,40.0,M,H,32229.0
0,11.0,3,24,6,11,5.0,7.5,5.96,7.17,18,57,13,33,54,6,16,21,S,1,41.0,F,H,40290.0
0,11.0,4,9,3,16,11.0,10.75,9.6,11.0,21,130,12,36,104,7,18,36,S,1,80.0,F,H,40290.0
1,11.0,5,21,2,13,10.0,14.4,11.19,10.0,21,128,13,32,78,6,16,32,S,1,71.0,F,H,47750.0
0,11.0,3,10,3,5,10.0,8.0,7.2,8.33,16,52,14,35,41,6,16,16,A,1,7.0,M,H,60584.0
1,11.0,2,7,1,4,10.0,15.0,7.86,20.0,16,77,13,28,48,5,11,17,A,0,43.0,F,U,60584.0
0,11.0,1,3,0,1,20.0,20.0,10.0,11.67,26,81,10,21,29,4,4,11,A,0,55.0,M,H,40032.0
1,11.0,3,30,5,11,12.0,10.0,9.73,10.0,18,87,12,29,83,5,21,31,A,1,79.0,M,U,40032.0
1,11.0,4,13,2,6,4.0,12.0,10.15,12.0,18,122,16,37,73,6,16,29,S,1,80.0,M,H,43600.0
0,11.0,3,9,1,16,2.0,1.55,1.5,1.75,16,105,11,27,55,6,16,26,S,1,87.0,M,U,44284.5
0,11.0,3,6,1,2,20.0,17.33,12.67,18.0,18,53,13,34,44,6,16,18,A,0,51.0,F,H,55378.0
1,11.0,2,8,2,4,20.0,15.0,9.25,15.0,16,68,14,31,54,6,14,19,A,0,27.0,U,H,59874.0
1,11.0,7,8,4,4,5.0,4.43,4.25,4.5,17,29,12,25,25,6,12,10,A,1,73.0,F,H,59874.0
0,11.0,5,6,3,4,15.0,11.8,10.83,10.67,20,42,12,31,34,6,15,14,A,0,69.0,F,H,72385.0
0,11.0,3,9,3,17,15.0,10.33,6.91,10.33,21,124,13,31,78,6,16,32,A,1,68.0,F,U,44284.5
1,11.0,2,10,1,4,16.0,16.0,13.7,16.0,25,65,11,32,54,6,16,22,A,0,67.0,M,H,91874.0
1,11.0,5,8,3,4,10.0,8.8,7.75,8.67,17,41,14,35,40,6,16,15,A,1,39.0,F,U,103549.0
0,11.0,2,9,0,2,30.0,27.5,23.33,11.67,15,112,13,33,61,6,6,28,A,0,60.0,M,H,40723.0
0,11.0,1,16,0,8,10.0,10.0,8.13,11.67,26,130,9,26,66,4,4,27,A,1,76.0,M,U,44284.5
0,11.0,3,17,1,11,20.0,13.0,10.0,11.0,15,57,12,29,79,6,17,22,A,1,63.0,M,H,40208.0
1,11.0,6,7,4,4,4.0,4.17,4.14,4.0,18,33,11,28,26,6,14,12,A,1,73.0,F,H,41999.0
0,11.0,4,5,2,3,15.0,11.25,9.6,12.5,15,41,12,30,31,5,13,13,A,0,38.0,M,H,41999.0
1,11.0,3,26,5,13,4.0,4.6,4.11,4.0,15,124,11,33,73,6,17,31,S,1,64.0,M,H,46332.0
0,11.0,4,4,3,3,10.0,7.5,7.5,6.67,18,29,13,26,24,6,12,10,A,1,69.0,F,H,36364.0
0,11.0,4,6,3,4,12.0,10.75,9.17,11.33,21,45,12,28,33,6,14,14,A,1,59.0,M,H,70410.0
1,11.0,3,14,1,6,10.0,14.0,9.69,14.0,18,111,13,34,66,6,16,27,A,0,41.0,F,H,49518.0
0,11.0,2,6,2,4,15.0,13.5,10.5,13.5,23,52,12,22,27,5,10,12,A,0,81.0,M,H,76873.0
1,11.0,2,2,1,1,25.0,22.5,22.5,20.0,26,33,11,29,27,5,13,11,A,0,46.0,F,H,76873.0
0,11.0,6,18,4,10,10.0,8.83,7.22,8.25,20,80,13,32,63,6,16,24,S,1,58.0,F,H,76873.0
1,11.0,3,7,3,7,15.0,15.0,13.71,15.0,20,92,13,34,62,6,16,24,A,1,75.0,M,H,38794.0
1,11.0,4,5,2,2,10.0,12.5,11.0,15.0,20,40,12,32,34,6,15,14,A,0,60.0,F,U,61343.0
0,11.0,1,4,0,2,30.0,30.0,14.75,11.67,26,83,12,17,27,5,2,8,A,0,72.0,F,U,44284.5
0,11.0,1,1,0,0,14.0,13.0,10.0,11.67,16,16,12,17,14,5,5,6,F,0,63.0,F,H,71392.0
0,11.0,3,10,2,7,13.0,12.33,8.4,12.0,18,105,15,34,63,6,15,27,A,1,75.0,F,H,71392.0
0,11.0,4,6,2,4,12.0,11.0,9.33,11.0,18,44,9,22,27,4,10,10,A,1,27.0,M,H,71392.0
0,11.0,7,9,5,6,10.0,8.14,7.44,8.4,17,41,16,35,39,6,15,14,A,1,60.0,M,H,68219.0
1,11.0,7,24,5,9,15.0,13.14,11.46,14.0,17,110,12,29,98,6,17,33,S,1,78.0,M,H,42295.0
0,11.0,2,2,2,2,25.0,25.0,25.0,11.0,17,24,13,23,21,6,11,9,N,0,57.0,F,H,42295.0
1,11.0,1,1,1,1,14.0,13.0,10.0,11.0,24,24,11,22,20,6,11,9,N,0,67.0,M,U,52974.0
1,11.0,4,15,3,10,11.0,10.75,9.0,10.67,18,68,10,18,33,4,8,14,E,1,75.0,M,U,59226.0
1,11.0,3,12,3,9,20.0,18.0,11.67,18.0,25,130,11,31,62,6,17,30,A,1,87.0,F,H,42429.0
1,11.0,2,9,0,3,20.0,20.0,17.89,11.67,15,81,13,34,62,6,6,23,A,1,81.0,F,U,44284.5
1,11.0,2,9,0,1,15.0,19.0,15.0,11.67,17,68,13,32,54,6,6,21,A,0,51.0,F,H,40925.0
0,11.0,1,7,0,3,20.0,20.0,13.86,11.67,18,85,13,32,59,6,6,23,A,0,37.0,M,H,51926.0
1,11.0,4,19,2,9,24.0,24.5,17.89,11.0,16,106,12,29,40,5,6,19,E,0,60.0,F,U,44284.5
1,11.0,1,1,1,1,16.0,16.0,16.0,16.0,18,18,10,29,12,4,6,5,F,0,60.0,F,U,44284.5
0,11.0,1,3,0,2,15.0,15.0,10.33,11.67,22,67,10,17,22,4,4,9,A,0,38.0,M,H,63202.0
0,11.0,4,14,3,8,8.0,8.25,6.71,7.67,21,76,10,29,53,5,15,21,A,1,51.0,F,U,44284.5
0,11.0,2,3,1,1,25.0,17.5,13.33,10.0,18,40,13,31,32,6,14,13,A,0,45.0,M,H,35446.0
0,11.0,4,5,3,3,6.25,6.25,7.0,6.25,19,32,14,28,27,6,12,10,A,0,60.0,F,U,35446.0
0,11.0,2,12,0,4,25.0,25.0,13.33,11.67,18,68,13,35,56,6,6,23,S,1,79.0,M,H,35446.0
1,11.0,3,15,1,9,25.0,13.0,15.2,11.0,18,124,13,35,78,6,17,33,S,1,42.0,F,H,36946.0
0,11.0,6,26,4,11,14.0,14.33,11.77,14.5,18,75,12,29,90,7,18,26,S,1,60.0,M,U,44284.5
0,11.0,3,22,5,10,5.0,4.78,4.64,4.4,15,88,15,37,62,6,17,26,A,1,54.0,F,H,36946.0
1,11.0,2,13,1,7,10.0,11.0,9.54,10.0,18,105,13,33,69,6,15,25,S,1,86.0,F,H,44404.0
0,11.0,2,7,0,2,35.0,30.0,15.86,11.67,17,75,15,37,59,6,6,23,A,0,71.0,F,U,44284.5
1,11.0,3,8,1,3,16.0,14.67,10.0,16.0,17,65,13,27,46,6,12,16,A,0,73.0,F,H,43310.0
1,11.0,3,5,2,3,15.0,15.33,12.4,15.5,26,41,10,32,35,5,16,15,A,1,28.0,F,U,44284.5
1,11.0,6,12,5,8,15.0,14.0,12.33,13.8,19,53,13,33,47,6,17,19,S,1,43.0,M,U,43310.0
1,11.0,4,18,1,13,8.0,7.75,6.06,6.0,15,127,9,24,57,4,10,23,S,1,76.0,M,H,43310.0
0,11.0,2,15,1,6,25.0,22.5,11.13,11.0,17,80,15,37,67,6,17,27,A,1,60.0,M,U,44284.5
0,11.0,2,4,2,2,25.0,13.0,10.0,11.0,18,29,12,29,52,6,13,11,A,0,60.0,F,U,44284.5
1,11.0,3,6,2,5,10.0,10.0,8.33,10.0,21,43,12,29,18,5,6,8,E,0,60.0,M,U,44284.5
0,11.0,4,20,1,10,6.0,6.5,5.2,6.0,21,128,10,31,71,5,15,31,A,1,72.0,M,H,64434.0
1,11.0,4,8,3,7,10.0,6.25,5.38,6.67,16,53,14,33,44,6,14,17,S,1,36.0,M,H,64434.0
0,11.0,3,8,0,2,7.0,8.0,6.38,11.67,15,74,12,31,45,6,6,17,A,0,84.0,F,H,64434.0
1,11.0,2,11,1,5,17.0,17.0,11.55,17.0,19,113,15,30,65,6,13,25,A,0,74.0,M,H,69558.0
1,11.0,3,26,6,12,24.0,7.38,6.27,5.0,18,68,14,34,59,6,17,22,S,1,58.0,M,H,69558.0
1,11.0,2,6,0,2,15.0,15.0,12.33,11.67,15,70,12,32,53,5,5,20,A,0,82.0,F,U,79524.0
0,11.0,1,1,1,1,20.0,20.0,20.0,20.0,17,17,10,29,13,4,6,5,F,0,67.0,M,H,79524.0
1,11.0,6,7,1,1,15.0,12.17,10.86,17.0,18,38,14,34,35,6,15,13,S,1,56.0,F,U,76025.0
0,11.0,4,6,1,2,15.0,9.25,7.5,6.0,20,40,12,31,35,6,16,15,A,0,49.0,M,H,76025.0
0,11.0,0,11,0,4,25.0,0.0,17.18,11.67,14,67,12,36,83,5,5,20,A,1,73.0,M,H,44284.5
1,11.0,6,20,4,11,24.0,19.0,12.5,19.75,22,124,13,35,65,6,17,30,S,1,65.0,F,H,44284.5
0,11.0,2,11,0,7,21.0,19.0,11.75,11.67,25,118,11,32,70,6,6,32,A,1,79.0,F,H,55882.0
0,11.0,1,7,0,4,6.0,15.0,11.29,11.67,16,79,13,32,53,6,6,21,A,1,78.0,M,H,55882.0
